point_index,d_a_meV,d_b_meV,d_c_meV,v3_ab_common_meV,v3_ab_orbital_selective_meV,v3_c_meV,solver_iterations,solver_residual_norm_meV,kspace_v3_ab_common_meV,kspace_v3_ab_orbital_selective_meV,kspace_v3_c_meV,kspace_d_a_meV,kspace_d_b_meV,kspace_d_c_meV
577,-2.349972308965317,-1.2925586436650711,3.212810349096062,-1.8212654763151943,-0.5287068326501231,3.212810349096062,4,2.2837194551327005,-1.9565444749623677,-0.9882231724140953,3.2343416936554776,-2.9447676473764632,-0.9683213025482724,3.2343416936554776
578,-1.912647616558435,-1.1931200946150813,2.708492849984883,-1.552883855586758,-0.3597637609716768,2.708492849984883,5,2.259563585190591,-1.8887034794765136,-1.0116507149159222,3.1456698229700955,-2.9003541943924356,-0.8770527645605914,3.1456698229700955
579,-1.791908811801093,-1.154114555939196,2.580217481270349,-1.4730116838701446,-0.3188971279309486,2.580217481270349,3,2.258905026652098,-1.8130753536803315,-1.0251784904407215,3.055167264113724,-2.838253844121053,-0.78789686323961,3.055167264113724
580,-1.7510961163326733,-1.0928951006940295,2.508629565615025,-1.4219956085133514,-0.3291005078193219,2.508629565615025,3,2.247428520674104,-1.7293792333998117,-1.0217377356449864,2.961922002382388,-2.751116969044798,-0.7076414977548253,2.961922002382388
581,-1.4049561423434245,-0.8778232075795044,2.1478188853627773,-1.1413896749614645,-0.26356646738196,2.1478188853627773,8,2.2232997182189664,-1.6374928847419745,-0.9966551324642287,2.8647067114937155,-2.6341480172062033,-0.6408377522777459,2.8647067114937155
582,-1.4049561423434245,-0.8778232075795044,2.1478188853627773,-1.1413896749614645,-0.26356646738196,2.1478188853627773,0,2.177937393842866,-1.537509306774277,-0.9477560789223676,2.7620065629233856,-2.4852653856966445,-0.5897532278519095,2.7620065629233856
583,-1.3200844952464648,-0.9698655356506158,2.15496132612974,-1.1449750154485403,-0.1751094797979244,2.15496132612974,1,2.123873120998365,-1.4298013921712136,-0.875245243248775,2.6520811340776937,-2.3050466354199886,-0.5545561489224387,2.6520811340776937
584,-1.3200844952464648,-0.9698655356506158,2.15496132612974,-1.1449750154485403,-0.1751094797979244,2.15496132612974,0,2.061031073827821,-1.3150941492454193,-0.7814193924763116,2.5330673094689966,-2.096513541721731,-0.5336747567691077,2.5330673094689966
585,-1.3200844952464648,-0.9698655356506158,2.15496132612974,-1.1449750154485403,-0.1751094797979244,2.15496132612974,0,1.9892148112464887,-1.194541061350371,-0.6702665130939137,2.4031269549930725,-1.864807574444285,-0.5242745482564574,2.4031269549930725
586,-1.3200844952464648,-0.9698655356506158,2.15496132612974,-1.1449750154485403,-0.1751094797979244,2.15496132612974,0,1.9086705163160604,-1.06979579255262,-0.5470004956475516,2.2606381013401253,-1.6167962882001716,-0.5227952969050684,2.2606381013401253
587,-1.2548730444523248,-1.037767592180849,2.1576471401497663,-1.1463203183165869,-0.108552726135738,2.1576471401497663,1,1.8199464308167943,-0.9430627464632119,-0.4175737409616993,2.1044216504257043,-1.360636487424911,-0.5254890055015126,2.1044216504257043
588,-1.105381860203225,-1.0494361895445112,2.020931872418801,-1.077409024873868,-0.0279728353293569,2.020931872418801,4,1.6901274244369076,-0.8171014620306913,-0.2882021734155331,1.933987883684353,-1.1053036354462245,-0.5288992886151582,1.933987883684353
589,-1.105381860203225,-1.0494361895445112,2.020931872418801,-1.077409024873868,-0.0279728353293569,2.020931872418801,0,1.5830041628271865,-0.6951538744045495,-0.1649291753859628,1.7497793910141664,-0.8600830497905123,-0.5302246990185866,1.7497793910141664
590,-1.0214010637635735,-1.0617952874717027,1.986614076623225,-1.0415981756176382,0.0201971118540645,1.986614076623225,4,1.4594593826991014,-0.5807650366719146,-0.05324745362361987,1.5533808678753847,-0.6340124902955344,-0.5275175830482948,1.5533808678753847
591,-0.8518712321320651,-0.845555824178295,1.61736442902652,-0.8487135281551801,-0.003157703976885,1.61736442902652,4,1.2271391502201443,-0.4774819746020336,0.04220884832916326,1.3476630762140205,-0.43527312627287035,-0.5196908229311968,1.3476630762140205
592,-0.6589301061408979,-0.708880631480519,1.3028131552959883,-0.6839053688107084,0.0249752626698105,1.3028131552959883,4,1.0157468845118856,-0.38844421196308,0.1178951988800373,1.1368294805958823,-0.2705490130830427,-0.5063394108431173,1.1368294805958823
593,-0.6589301061408979,-0.708880631480519,1.3028131552959883,-0.6839053688107084,0.0249752626698105,1.3028131552959883,0,0.8825699584797205,-0.3159196958386402,0.17150899404531145,0.9263404817084419,-0.14441070179332877,-0.48742868988395166,0.9263404817084419
594,-0.2862728288662738,-0.3499993539984994,0.6125025390291433,-0.3181360914323866,0.0318632625661128,0.6125025390291433,11,0.6507197011545053,-0.26088053246794124,0.20206495689589166,0.7227017817237873,-0.05881557557204958,-0.4629454893638329,0.7227017817237873
595,-0.2862728288662738,-0.3499993539984994,0.6125025390291433,-0.3181360914323866,0.0318632625661128,0.6125025390291433,0,0.4660122343608598,-0.22273752046624978,0.20989825006290588,0.5331192370385998,-0.0128392704033439,-0.4326357705291557,0.5331192370385998
596,-0.2061350763917615,-0.204183135014155,0.3906320904689404,-0.2051591057029583,-0.0009759706888032,0.3906320904689404,8,0.3154970437265538,-0.19934421651600304,0.19660196445902303,0.3650406057132849,-0.0027422520569800046,-0.3959461809750261,0.3650406057132849
597,-0.1447978412827916,-0.1485603609751648,0.281182988926478,-0.1466791011289782,0.0018812598461865,0.281182988926478,6,0.1888064245626438,-0.18733155803949378,0.164907038023622,0.2256221574757912,-0.02242452001587178,-0.3522385960631158,0.2256221574757912
598,-0.0601701964757158,-0.07744489604793,0.131400592534054,-0.0688075462618229,0.0086373497861071,0.131400592534054,8,0.089564307630461,-0.1827495102163569,0.11851354379219281,0.12117216491927194,-0.0642359664241641,-0.3012630540085497,0.12117216491927194
599,-0.0193534246253917,-0.0176211873738874,0.0351632256293902,-0.0184873059996396,-0.0008661186257521,0.0351632256293902,7,0.0242009909841966,-0.18189629489630157,0.06188279855098241,0.05663109802890922,-0.12001349634531916,-0.243779093447284,0.05663109802890922
